,MONTH,DATE,SYMBOL,IND_CODE,BUY_PRICE,BACK_LOW,BACK_VWAP,CUM_RETURN (%),REALIZED_PCT (%),ACTION
442,2015-03,2015-03-06,002500.SZ,4020,25.5293353,15.10184245,22.57330986,-40.84514041382034,-11.578936173868975,X
443,2015-03,2015-03-09,002500.SZ,4020,25.5293353,18.07491279,22.56318992,-29.199438302649426,-11.618576610570821,X
444,2015-03,2015-03-10,002500.SZ,4020,25.5293353,21.12262537,28.31484841,-17.261357877970283,10.911028733286292,X
445,2015-03,2015-03-11,002500.SZ,4020,25.5293353,20.71391764,21.19447245,-18.86229156933828,-16.979928380665672,X
446,2015-03,2015-03-12,002500.SZ,4020,25.5293353,17.466444,17.97527277,-31.582848535817543,-29.589734480866014,X
447,2015-03,2015-03-13,002500.SZ,4020,25.5293353,19.10286453,22.63911571,-25.172887168746605,-11.321170551588944,X
448,2015-03,2015-03-16,002500.SZ,4020,25.5293353,16.82477775,23.72743654,-34.09629529210657,-7.058149923707573,X
449,2015-03,2015-03-17,002500.SZ,4020,25.5293353,20.46836716,21.20979324,-19.824128127613257,-16.919915889858675,X
450,2015-03,2015-03-18,002500.SZ,4020,25.5293353,26.05768632,26.24457875,2.069583926848259,2.8016532416337494,X
451,2015-03,2015-03-19,002500.SZ,4020,25.5293353,18.32613723,19.96284836,-28.215376488866124,-21.80427682345494,X
452,2015-03,2015-03-20,002500.SZ,4020,25.5293353,17.45392044,18.0504003,-31.631904102101704,-29.2954552561343,X
453,2015-03,2015-03-23,002500.SZ,4020,25.5293353,17.94611147,18.98592638,-29.70396111331578,-25.630941201982647,X
454,2015-03,2015-03-24,002500.SZ,4020,25.5293353,17.47613993,20.31736979,-31.54486897275387,-20.41559425168425,X
455,2015-03,2015-03-25,002500.SZ,4020,25.5293353,14.35572446,18.47650631,-43.76773115593026,-27.62637141594516,X
456,2015-03,2015-03-26,002500.SZ,4020,25.5293353,19.12240821,24.84414224,-25.096333354202137,-2.6839439881538927,X
457,2015-03,2015-03-27,002500.SZ,4020,25.5293353,21.98054299,25.86482407,-13.900841006228626,1.3141304544658525,X
458,2015-03,2015-03-30,002500.SZ,4020,25.5293353,14.20217289,21.012714499999998,-44.3692022408433,-17.69188561677907,X
459,2015-03,2015-03-31,002500.SZ,4020,25.5293353,19.71073384,22.84727962,-22.791825136160128,-10.505779521803692,X
460,2015-03,2015-03-02,600497.SH,15,185.4854571,108.4525256,185.4854571,-41.530442711996315,0.0,KEEP
461,2015-03,2015-03-03,600497.SH,15,185.4854571,141.4700608,173.3919431,-23.729836822878333,-6.519925706887131,STOPSELL
462,2015-03,2015-03-04,600497.SH,15,185.4854571,122.40470420000001,127.4886466,-34.00846292008301,-31.26757828174767,X
463,2015-03,2015-03-05,600497.SH,15,185.4854571,146.7607127,155.8870378,-20.87750975491436,-15.957272210318202,X
464,2015-03,2015-03-06,600497.SH,15,185.4854571,129.6390642,180.738317,-30.108232620033252,-2.559305820639453,X
465,2015-03,2015-03-09,600497.SH,15,185.4854571,142.0519949,142.31161519999998,-23.416101121385424,-23.276133113079524,X
466,2015-03,2015-03-10,600497.SH,15,185.4854571,142.7662119,143.1552408,-23.031048292356925,-22.821312765872896,X
467,2015-03,2015-03-11,600497.SH,15,185.4854571,139.1064221,172.21381599999998,-25.00413548594047,-7.1550844510925335,X
468,2015-03,2015-03-12,600497.SH,15,185.4854571,147.72220769999998,158.3656178,-20.35914297024422,-14.62100572411938,X
469,2015-03,2015-03-13,600497.SH,15,185.4854571,126.1742368,132.4859714,-31.97621054896168,-28.57339142843236,X
470,2015-03,2015-03-16,600497.SH,15,185.4854571,128.3564875,162.3539341,-30.799702840961977,-12.470801410338703,X
471,2015-03,2015-03-17,600497.SH,15,185.4854571,163.1521525,182.37949780000002,-12.040461257272332,-1.6745028686132863,X
472,2015-03,2015-03-18,600497.SH,15,185.4854571,127.7967327,132.5359544,-31.101481109054554,-28.546444302344163,X
473,2015-03,2015-03-19,600497.SH,15,185.4854571,107.54683909999999,146.5099975,-42.01872169308739,-21.012676793840132,X
474,2015-03,2015-03-20,600497.SH,15,185.4854571,118.3866156,150.1685382,-36.174718249649764,-19.040263022324027,X
475,2015-03,2015-03-23,600497.SH,15,185.4854571,159.03208669999998,176.7763741,-14.261695128873805,-4.69529155339909,X
476,2015-03,2015-03-24,600497.SH,15,185.4854571,131.0425673,174.58714990000001,-29.35156785399538,-5.875558855336253,X
477,2015-03,2015-03-25,600497.SH,15,185.4854571,122.89648989999999,139.54130130000001,-33.743328549071464,-24.769680878663333,X
478,2015-03,2015-03-26,600497.SH,15,185.4854571,139.46541159999998,179.6516604,-24.810594975750263,-3.1451504561108763,X
479,2015-03,2015-03-27,600497.SH,15,185.4854571,104.0416802,150.28555409999998,-43.908443375208414,-18.97717672875175,X
480,2015-03,2015-03-30,600497.SH,15,185.4854571,133.8538637,134.69816169999999,-27.83592536430717,-27.380742508896137,X
481,2015-03,2015-03-31,600497.SH,15,185.4854571,152.3039512,155.56847580000002,-17.889006727956566,-16.12901721123665,X
482,2015-03,2015-03-02,000686.SZ,4020,265.4290969,249.63744669999997,265.4290969,-5.949479685699078,0.0,KEEP
483,2015-03,2015-03-03,000686.SZ,4020,265.4290969,186.862022,290.8990619,-29.600023440384167,9.595769754510288,STOPSELL
484,2015-03,2015-03-04,000686.SZ,4020,265.4290969,223.58007769999998,254.58741349999997,-15.766552984869842,-4.084587381949542,X
485,2015-03,2015-03-05,000686.SZ,4020,265.4290969,206.8642479,289.4953385,-22.064215899458905,9.06691914378435,X
486,2015-03,2015-03-06,000686.SZ,4020,265.4290969,216.1863495,291.2165083,-18.55212860048728,9.715367192661386,X
487,2015-03,2015-03-09,000686.SZ,4020,265.4290969,204.2415107,287.0172858,-23.052328065996598,8.133316637901741,X
488,2015-03,2015-03-10,000686.SZ,4020,265.4290969,188.9315601,285.9107308,-28.820328175558053,7.716423760322119,X
489,2015-03,2015-03-11,000686.SZ,4020,265.4290969,201.6437098,204.79783659999998,-24.031045520239637,-22.842733147241482,X
490,2015-03,2015-03-12,000686.SZ,4020,265.4290969,211.31962689999997,266.13367009999996,-20.385658781179398,0.2654468587765331,X
491,2015-03,2015-03-13,000686.SZ,4020,265.4290969,204.5722604,222.1635818,-22.927718630232807,-16.30021561513288,X
492,2015-03,2015-03-16,000686.SZ,4020,265.4290969,237.97275499999998,294.1369586,-10.344134166400057,10.81564230722439,X
493,2015-03,2015-03-17,000686.SZ,4020,265.4290969,193.257678,306.2312194,-27.190469975938797,15.37213627915561,X
494,2015-03,2015-03-18,000686.SZ,4020,265.4290969,213.32834619999997,238.01919590000003,-19.628876904791227,-10.32663762945575,X
495,2015-03,2015-03-19,000686.SZ,4020,265.4290969,245.9470462,263.6051373,-7.339832342246877,-0.687173946376776,X
496,2015-03,2015-03-20,000686.SZ,4020,265.4290969,244.20830319999996,292.55452610000003,-7.9949010669297245,10.219463320639449,X
497,2015-03,2015-03-23,000686.SZ,4020,265.4290969,219.0464366,254.9186653,-17.474595227769846,-3.9597887807905976,X
498,2015-03,2015-03-24,000686.SZ,4020,265.4290969,232.1501748,252.20640719999997,-12.537782213280774,-4.981627807361921,X
499,2015-03,2015-03-25,000686.SZ,4020,265.4290969,197.07557849999998,278.5161423,-25.752081892420442,4.930524028015869,X
500,2015-03,2015-03-26,000686.SZ,4020,265.4290969,217.1080687,287.9946728,-18.20487232347585,8.501545672101482,X
501,2015-03,2015-03-27,000686.SZ,4020,265.4290969,252.20438289999998,278.64040289999997,-4.98239045924283,4.977339016067752,X
502,2015-03,2015-03-30,000686.SZ,4020,265.4290969,212.7644398,247.7807676,-19.841327765147515,-6.648980652881844,X
503,2015-03,2015-03-31,000686.SZ,4020,265.4290969,185.0040104,226.03969759999998,-30.300026424872335,-14.839895007757912,X
504,2015-03,2015-03-02,600837.SH,4020,561.4287893,540.656374,561.4287893,-3.699919864440753,0.0,KEEP
505,2015-03,2015-03-03,600837.SH,4020,561.4287893,465.5176126,486.32954630000006,-17.083409067708093,-13.376450305235513,STOPSELL
506,2015-03,2015-03-04,600837.SH,4020,561.4287893,474.7461081999999,557.4034574,-15.439657308645971,-0.7169799584055583,X
507,2015-03,2015-03-05,600837.SH,4020,561.4287893,446.87437259999996,534.9182327,-20.404086659472632,-4.721980259162313,X
508,2015-03,2015-03-06,600837.SH,4020,561.4287893,494.17877699999997,535.0872455,-11.978369043712306,-4.69187620977597,X
509,2015-03,2015-03-09,600837.SH,4020,561.4287893,497.91772460000004,545.4309653,-11.312398991720162,-2.8494840850513405,X
510,2015-03,2015-03-10,600837.SH,4020,561.4287893,442.48021239999997,469.85417110000003,-21.186761200526842,-16.310994367456093,X
511,2015-03,2015-03-11,600837.SH,4020,561.4287893,488.25027029999995,564.7214616,-13.034336748430794,0.5864808436534605,X
512,2015-03,2015-03-12,600837.SH,4020,561.4287893,434.468673,516.5472583000001,-22.613752397395974,-7.9941627247079765,X
513,2015-03,2015-03-13,600837.SH,4020,561.4287893,474.40421160000005,541.080514,-15.500554898245205,-3.6243733288723172,X
514,2015-03,2015-03-16,600837.SH,4020,561.4287893,434.26793439999994,451.2336921,-22.64950735044182,-19.62761783865649,X
515,2015-03,2015-03-17,600837.SH,4020,561.4287893,467.8657249,615.1636848999999,-16.6651703979513,9.571097283236515,X
516,2015-03,2015-03-18,600837.SH,4020,561.4287893,516.9863065000001,578.1294461,-7.915960785589854,2.97467054028753,X
517,2015-03,2015-03-19,600837.SH,4020,561.4287893,439.6867612,448.29039639999996,-21.684322289882967,-20.151868777706085,X
518,2015-03,2015-03-20,600837.SH,4020,561.4287893,489.61094510000004,520.0304397,-12.791977463347356,-7.373748975647687,X
519,2015-03,2015-03-23,600837.SH,4020,561.4287893,428.0340305,498.27529519999996,-23.75987148188804,-11.248709596588547,X
520,2015-03,2015-03-24,600837.SH,4020,561.4287893,499.5029909,545.5297205,-11.030036147097162,-2.8318941071445867,X
521,2015-03,2015-03-25,600837.SH,4020,561.4287893,531.7941268999999,546.6618292999999,-5.278436547037262,-2.6302463075347036,X
522,2015-03,2015-03-26,600837.SH,4020,561.4287893,397.2749462,533.0041336,-29.2385866611276,-5.06291380879137,X
523,2015-03,2015-03-27,600837.SH,4020,561.4287893,479.86892810000006,525.4908803000001,-14.527196102944822,-6.4011517907387585,X
524,2015-03,2015-03-30,600837.SH,4020,561.4287893,500.88592860000006,574.5904757999999,-10.78371146151694,2.3443198408849346,X
525,2015-03,2015-03-31,600837.SH,4020,561.4287893,526.9383573,550.8558005,-6.143331560001272,-1.883228826434527,X
526,2015-03,2015-03-02,002001.SZ,35,233.18236209999998,223.2142713,233.18236209999998,-4.274804796653173,0.0,KEEP
527,2015-03,2015-03-03,002001.SZ,35,233.18236209999998,295.4693709,325.9757922,26.711715345472104,39.79436063016021,KEEP
528,2015-03,2015-03-04,002001.SZ,35,233.18236209999998,225.0081409,326.655246,-3.5055057879954368,40.08574364638877,KEEP
529,2015-03,2015-03-05,002001.SZ,35,233.18236209999998,226.1670462,303.8104127,-3.0085105223316506,30.288761964642607,KEEP
530,2015-03,2015-03-06,002001.SZ,35,233.18236209999998,311.8116884,340.0704911,33.72010026482188,45.83885678032595,KEEP
531,2015-03,2015-03-09,002001.SZ,35,233.18236209999998,247.84065389999998,271.2962242,6.286192346620886,16.345087920352622,KEEP
532,2015-03,2015-03-10,002001.SZ,35,233.18236209999998,269.0883923,296.6926262,15.398261633785909,27.236307037992745,KEEP
533,2015-03,2015-03-11,002001.SZ,35,233.18236209999998,276.6368673,283.0591839,18.635416850852817,21.389620274371524,KEEP
534,2015-03,2015-03-12,002001.SZ,35,233.18236209999998,224.1720443,355.3629608,-3.8640648970422147,52.39701562316408,KEEP
535,2015-03,2015-03-13,002001.SZ,35,233.18236209999998,306.8896012,379.1787917,31.609268572547855,62.610408559713285,KEEP
536,2015-03,2015-03-16,002001.SZ,35,233.18236209999998,300.23314889999995,303.1277142,28.754656311117273,29.995987462381073,KEEP
537,2015-03,2015-03-17,002001.SZ,35,233.18236209999998,299.60439110000004,362.7592815,28.4850142188349,55.568919635710316,KEEP
538,2015-03,2015-03-18,002001.SZ,35,233.18236209999998,217.8623961,233.2375616,-6.569950600907807,0.023672244977234806,STOPSELL
539,2015-03,2015-03-19,002001.SZ,35,233.18236209999998,247.16135099999997,340.5515898,5.994874043691657,46.04517542967287,X
540,2015-03,2015-03-20,002001.SZ,35,233.18236209999998,267.3758894,283.9560664,14.663856645099157,21.774247349902808,X
541,2015-03,2015-03-23,002001.SZ,35,233.18236209999998,262.7634256,281.2825103,12.685806608011898,20.627695751436097,X
542,2015-03,2015-03-24,002001.SZ,35,233.18236209999998,294.801547,325.36221,26.425319799091294,39.53122657727809,X
543,2015-03,2015-03-25,002001.SZ,35,233.18236209999998,221.84907059999998,279.79326289999995,-4.860269618136784,19.9890336388354,X
544,2015-03,2015-03-26,002001.SZ,35,233.18236209999998,259.4246912,330.9339202,11.253994025820022,41.92064837994881,X
545,2015-03,2015-03-27,002001.SZ,35,233.18236209999998,285.15814480000006,289.8691193,22.28975735210639,24.310053594744012,X
546,2015-03,2015-03-30,002001.SZ,35,233.18236209999998,218.4368384,250.6486222,-6.323601651173076,7.490386469500486,X
547,2015-03,2015-03-31,002001.SZ,35,233.18236209999998,280.0396513,292.5404121,20.09469703369131,25.455634579490372,X
548,2015-03,2015-03-02,600166.SH,2510,94.15526742,81.9772422,94.15526742,-12.933981872386674,0.0,KEEP
549,2015-03,2015-03-03,600166.SH,2510,94.15526742,94.18987313,98.98730134,0.036753875750389645,5.131984701870863,KEEP
550,2015-03,2015-03-04,600166.SH,2510,94.15526742,105.8779895,126.5940565,12.45041557548581,34.45244219348848,KEEP
551,2015-03,2015-03-05,600166.SH,2510,94.15526742,104.7291638,118.44954409999998,11.230275978966567,25.802355349520795,KEEP
552,2015-03,2015-03-06,600166.SH,2510,94.15526742,103.65660140000001,125.5820316,10.091133762721155,33.37759537107371,KEEP
553,2015-03,2015-03-09,600166.SH,2510,94.15526742,86.72570691,111.1974412,-7.890753978594564,18.100074745664184,STOPSELL
554,2015-03,2015-03-10,600166.SH,2510,94.15526742,104.3816999,111.5493422,10.861243093689893,18.473820166013606,X
555,2015-03,2015-03-11,600166.SH,2510,94.15526742,88.75004253,100.5733495,-5.740756771353875,6.816487548562479,X
556,2015-03,2015-03-12,600166.SH,2510,94.15526742,97.66426118,102.6718891,3.7268162006777246,9.045294982817861,X
557,2015-03,2015-03-13,600166.SH,2510,94.15526742,85.75091529999999,108.85953810000001,-8.926056236992643,15.61704520938634,X
558,2015-03,2015-03-16,600166.SH,2510,94.15526742,117.2079408,136.4336438,24.48367893977567,44.902826510393865,X
559,2015-03,2015-03-17,600166.SH,2510,94.15526742,85.29007755,103.66025929999999,-9.415500707416497,10.095018728586806,X
560,2015-03,2015-03-18,600166.SH,2510,94.15526742,81.77953741,87.93278761,-13.143959280361203,-6.608743175507403,X
561,2015-03,2015-03-19,600166.SH,2510,94.15526742,74.76227591,127.81007190000001,-20.596820593683148,35.74394232228714,X
562,2015-03,2015-03-20,600166.SH,2510,94.15526742,93.96442811,94.02445984,-0.20268575006932013,-0.13892752214966358,X
563,2015-03,2015-03-23,600166.SH,2510,94.15526742,103.46712640000001,110.24267340000002,9.889897012837787,17.08603928470475,X
564,2015-03,2015-03-24,600166.SH,2510,94.15526742,121.5344831,125.0045926,29.078793391206748,32.76431157312727,X
565,2015-03,2015-03-25,600166.SH,2510,94.15526742,81.201658,96.0763561,-13.75771082696587,2.0403411648023515,X
566,2015-03,2015-03-26,600166.SH,2510,94.15526742,95.21453878,122.41455559999999,1.1250261286762504,30.01349680623103,X
567,2015-03,2015-03-27,600166.SH,2510,94.15526742,109.5066568,117.2133693,16.30433410753516,24.489444416470434,X
568,2015-03,2015-03-30,600166.SH,2510,94.15526742,99.5492632,116.19259170000001,5.728830609060785,23.40530156607993,X
569,2015-03,2015-03-31,600166.SH,2510,94.15526742,108.0163554,112.5987396,14.72152154607517,19.58835940397141,X
570,2015-04,2015-04-01,002008.SZ,45,324.02687339999994,223.593277,324.02687339999994,-30.99545273703831,0.0,KEEP
571,2015-04,2015-04-02,002008.SZ,45,324.02687339999994,271.36651980000005,297.834053,-16.251847585182393,-8.083533357946466,STOPSELL
572,2015-04,2015-04-03,002008.SZ,45,324.02687339999994,221.29991830000003,281.54108419999994,-31.703220792180115,-13.111810373688593,X
573,2015-04,2015-04-07,002008.SZ,45,324.02687339999994,273.0717263,418.0642747,-15.725592931638591,29.02148217315116,X
574,2015-04,2015-04-08,002008.SZ,45,324.02687339999994,287.87192749999997,306.3176109,-11.15800844560443,-5.4653684474307465,X
575,2015-04,2015-04-09,002008.SZ,45,324.02687339999994,204.30812419999998,303.8193117,-36.94716674076947,-6.236384497360623,X
576,2015-04,2015-04-10,002008.SZ,45,324.02687339999994,279.9506902,352.97117610000004,-13.602632009348628,8.932685859135319,X
577,2015-04,2015-04-13,002008.SZ,45,324.02687339999994,391.5172927,492.61547410000003,20.828648745033394,52.02920329755592,X
578,2015-04,2015-04-14,002008.SZ,45,324.02687339999994,312.2596318,339.38711,-3.6315634800677996,4.740420582659014,X
579,2015-04,2015-04-15,002008.SZ,45,324.02687339999994,221.28907420000002,246.93612099999999,-31.706567459043335,-23.791468772663833,X
580,2015-04,2015-04-16,002008.SZ,45,324.02687339999994,278.7033726,319.8812764,-13.987574649109312,-1.2793991302327437,X
581,2015-04,2015-04-17,002008.SZ,45,324.02687339999994,349.05217189999996,407.9519815,7.723216978089084,25.900662873846702,X
582,2015-04,2015-04-20,002008.SZ,45,324.02687339999994,200.0680892,344.8019409,-38.25571098449514,6.411526081774685,X
583,2015-04,2015-04-21,002008.SZ,45,324.02687339999994,291.6345952,304.73852450000004,-9.996787568916488,-5.952700372536417,X
584,2015-04,2015-04-22,002008.SZ,45,324.02687339999994,277.1772416,412.5949461,-14.458563670478558,27.333557791259448,X
585,2015-04,2015-04-23,002008.SZ,45,324.02687339999994,262.3221128,286.8713682,-19.043099713469612,-11.466797432610706,X
586,2015-04,2015-04-24,002008.SZ,45,324.02687339999994,222.709913,240.93477599999997,-31.268073335055657,-25.643582128888937,X
587,2015-04,2015-04-27,002008.SZ,45,324.02687339999994,243.27401119999996,396.4557119,-24.921655834487954,22.352725790922022,X
588,2015-04,2015-04-28,002008.SZ,45,324.02687339999994,223.739212,416.9582188,-30.95041480593441,28.68013520757568,X
589,2015-04,2015-04-29,002008.SZ,45,324.02687339999994,409.7944792,410.1618782,26.469287840247414,26.58267318885905,X
590,2015-04,2015-04-30,002008.SZ,45,324.02687339999994,307.19653089999997,321.1618373,-5.194119340596635,-0.8841970636377289,X
591,2015-04,2015-04-01,600664.SH,35,72.43578051,60.65101149,72.43578051,-16.269264908898265,0.0,KEEP
592,2015-04,2015-04-02,600664.SH,35,72.43578051,65.04101434,77.8729513,-10.208720218013147,7.506194800026178,STOPSELL
593,2015-04,2015-04-03,600664.SH,35,72.43578051,57.98797134,86.92933705,-19.94568025398088,20.008836017165738,X
594,2015-04,2015-04-07,600664.SH,35,72.43578051,81.54136225,86.37969748,12.570557914735176,19.250040341699638,X
595,2015-04,2015-04-08,600664.SH,35,72.43578051,62.40589839,69.50626952,-13.846585277859116,-4.044287187042277,X
596,2015-04,2015-04-09,600664.SH,35,72.43578051,67.08273568,67.69069403,-7.390056119104006,-6.550749431553268,X
597,2015-04,2015-04-10,600664.SH,35,72.43578051,59.94917873,64.54377994,-17.238168336263296,-10.89516881634276,X
598,2015-04,2015-04-13,600664.SH,35,72.43578051,59.79745323,64.3490181,-17.44763042658902,-11.16404400292698,X
599,2015-04,2015-04-14,600664.SH,35,72.43578051,52.89966724,69.57648799,-26.97025300542316,-3.9473482578202654,X
600,2015-04,2015-04-15,600664.SH,35,72.43578051,56.66098798,76.26036701,-21.777624840837102,5.279968646809843,X
601,2015-04,2015-04-16,600664.SH,35,72.43578051,58.06500331,68.30136221,-19.839335061787683,-5.7077017337160285,X
602,2015-04,2015-04-17,600664.SH,35,72.43578051,73.28448211,78.49059126,1.1716607373103851,8.35886727162982,X
603,2015-04,2015-04-20,600664.SH,35,72.43578051,52.34954861,74.86544389,-27.72971003912497,3.3542309655441223,X
604,2015-04,2015-04-21,600664.SH,35,72.43578051,56.7917078,73.81122654,-21.597161789179985,1.8988489118442249,X
605,2015-04,2015-04-22,600664.SH,35,72.43578051,63.32819934,74.27498314,-12.573318194235059,2.5390802957470644,X
606,2015-04,2015-04-23,600664.SH,35,72.43578051,59.32673767,92.84148928,-18.0974688858226,28.170758465400848,X
607,2015-04,2015-04-24,600664.SH,35,72.43578051,73.41784717,73.4633012,1.3557756306145186,1.4185264281899332,X
608,2015-04,2015-04-27,600664.SH,35,72.43578051,67.59941529999999,75.29947328,-6.676762748946061,3.9534229490419555,X
609,2015-04,2015-04-28,600664.SH,35,72.43578051,60.23836306,65.98408672,-16.838939767227483,-8.906777485623047,X
610,2015-04,2015-04-29,600664.SH,35,72.43578051,52.76742249,80.09015664,-27.15282127357586,10.567120387338534,X
611,2015-04,2015-04-30,600664.SH,35,72.43578051,59.22410525,72.65401038,-18.239156349224515,0.30127358118254066,X
612,2015-04,2015-04-01,002241.SZ,45,439.482744,342.9109249,439.482744,-21.973972907568818,0.0,KEEP
613,2015-04,2015-04-02,002241.SZ,45,439.482744,414.3114997,428.0525523,-5.727470451035504,-2.6008283274030033,STOPSELL
614,2015-04,2015-04-03,002241.SZ,45,439.482744,339.9920944,398.5324437,-22.638124239981543,-9.317840315477786,X
615,2015-04,2015-04-07,002241.SZ,45,439.482744,311.11084569999997,396.72132789999995,-29.209769906233234,-9.729942002000442,X
616,2015-04,2015-04-08,002241.SZ,45,439.482744,337.5789236,377.1413439,-23.187217653305638,-14.185175857553133,X
617,2015-04,2015-04-09,002241.SZ,45,439.482744,305.70557660000003,310.6855243,-30.439686023258282,-29.30654763091222,X
618,2015-04,2015-04-10,002241.SZ,45,439.482744,365.6609798,412.6011127,-16.79742042386083,-6.116652284304486,X
619,2015-04,2015-04-13,002241.SZ,45,439.482744,385.87042169999995,423.0184142,-12.198959579628015,-3.746297215255402,X
620,2015-04,2015-04-14,002241.SZ,45,439.482744,364.6813294,373.9530958,-17.020330290829357,-14.910630529784804,X
621,2015-04,2015-04-15,002241.SZ,45,439.482744,355.02721030000004,396.63084189999995,-19.217030669126792,-9.75053120629466,X
622,2015-04,2015-04-16,002241.SZ,45,439.482744,346.7804391,378.2383158,-21.093502797461372,-13.935570630732208,X
623,2015-04,2015-04-17,002241.SZ,45,439.482744,415.6889999,472.17565819999993,-5.414033753279748,7.438952870468084,X
624,2015-04,2015-04-20,002241.SZ,45,439.482744,392.26613419999995,404.6450646,-10.743677754046258,-7.926973214675298,X
625,2015-04,2015-04-21,002241.SZ,45,439.482744,358.7183423,359.6696967,-18.377149683947547,-18.160678295027676,X
626,2015-04,2015-04-22,002241.SZ,45,439.482744,344.3364724,459.68952189999993,-21.649603516628638,4.597854677088279,X
627,2015-04,2015-04-23,002241.SZ,45,439.482744,291.3797765,397.87228960000004,-33.69938172134468,-9.46805192424119,X
628,2015-04,2015-04-24,002241.SZ,45,439.482744,280.3080863,357.22817050000003,-36.21863653877614,-18.716223702289433,X
629,2015-04,2015-04-27,002241.SZ,45,439.482744,329.5973901,341.76638230000003,-25.003337537184407,-22.23440238190558,X
630,2015-04,2015-04-28,002241.SZ,45,439.482744,312.77320319999995,436.4859983,-28.831516715932782,-0.6818801741166929,X
631,2015-04,2015-04-29,002241.SZ,45,439.482744,350.6221486,387.02313039999996,-20.219359374892775,-11.936671989105461,X
632,2015-04,2015-04-30,002241.SZ,45,439.482744,357.8696246,366.88042010000004,-18.57026709562913,-16.519948710432185,X
633,2015-04,2015-04-01,600839.SH,25,310.4330395,302.2110863,310.4330395,-2.6485432134552256,0.0,KEEP
634,2015-04,2015-04-02,600839.SH,25,310.4330395,229.11060940000002,247.5368781,-26.19644810712875,-20.26078200352125,STOPSELL
635,2015-04,2015-04-03,600839.SH,25,310.4330395,186.6786497,281.5171347,-39.865083304059844,-9.314699507041363,X
636,2015-04,2015-04-07,600839.SH,25,310.4330395,223.97582430000003,255.5187003,-27.850519822004955,-17.68959234765989,X
637,2015-04,2015-04-08,600839.SH,25,310.4330395,177.45647380000003,299.13325510000004,-42.83582891633543,-3.6400070102718445,X
638,2015-04,2015-04-09,600839.SH,25,310.4330395,161.63671159999998,234.5711505,-47.931859359963525,-24.43744039686859,X
639,2015-04,2015-04-10,600839.SH,25,310.4330395,150.75861310000002,191.9372077,-51.43602841281976,-38.17114054317663,X
640,2015-04,2015-04-13,600839.SH,25,310.4330395,133.35013329999998,175.5917881,-57.04383350600155,-43.43650135217002,X
641,2015-04,2015-04-14,600839.SH,25,310.4330395,138.8567698,228.67696740000002,-55.269977054101545,-26.336137490932238,X
642,2015-04,2015-04-15,600839.SH,25,310.4330395,195.19349540000002,335.4935217,-37.12219043617617,8.072749679081747,X
643,2015-04,2015-04-16,600839.SH,25,310.4330395,206.53405769999998,244.116535,-33.469047614050766,-21.362579384853138,X
644,2015-04,2015-04-17,600839.SH,25,310.4330395,125.25697050000001,165.2740928,-59.65088938286157,-46.76014735216352,X
645,2015-04,2015-04-20,600839.SH,25,310.4330395,189.20535759999999,278.50122039999997,-39.051153219791225,-10.2862179719759,X
646,2015-04,2015-04-21,600839.SH,25,310.4330395,242.61553419999998,299.81082549999996,-21.84609776370148,-3.4217408099050104,X
647,2015-04,2015-04-22,600839.SH,25,310.4330395,156.50815590000002,185.3626706,-49.583924394104315,-40.28900052051322,X
648,2015-04,2015-04-23,600839.SH,25,310.4330395,156.2859737,156.5474054,-49.65549609290218,-49.571280926751996,X
649,2015-04,2015-04-24,600839.SH,25,310.4330395,182.8420636,282.06672799999996,-41.100965317836284,-9.137658654403651,X
650,2015-04,2015-04-27,600839.SH,25,310.4330395,271.04140889999996,296.18029069999994,-12.689251976350938,-4.591247382352181,X
651,2015-04,2015-04-28,600839.SH,25,310.4330395,237.5103077,244.8473167,-23.490647747241482,-21.127172193280675,X
652,2015-04,2015-04-29,600839.SH,25,310.4330395,208.3810141,285.40874489999993,-32.87408632933223,-8.061092543598303,X
653,2015-04,2015-04-30,600839.SH,25,310.4330395,186.51481850000002,206.5649559,-39.91785835669724,-33.45909435648199,X
654,2015-04,2015-04-01,600398.SH,25,115.33128970000001,113.4502791,115.33128970000001,-1.6309629458691557,0.0,KEEP
655,2015-04,2015-04-02,600398.SH,25,115.33128970000001,108.73587320000001,109.73778329999999,-5.718670550859191,-4.8499469784391245,STOPSELL
656,2015-04,2015-04-03,600398.SH,25,115.33128970000001,77.07396358,109.095003,-33.17167979263481,-5.407280813577867,X
657,2015-04,2015-04-07,600398.SH,25,115.33128970000001,77.84219801,115.64370179999999,-32.50556877280806,0.27088234321546356,X
658,2015-04,2015-04-08,600398.SH,25,115.33128970000001,75.09002908,81.81767125,-34.89188469553724,-29.058565578496264,X
659,2015-04,2015-04-09,600398.SH,25,115.33128970000001,76.20741969,80.99772888,-33.92303173906154,-29.769510866746174,X
660,2015-04,2015-04-10,600398.SH,25,115.33128970000001,67.66481422,72.43953324,-41.330046342141976,-37.190043197791454,X
661,2015-04,2015-04-13,600398.SH,25,115.33128970000001,67.49007653,116.4938929,-41.48155569442142,1.0080553187466803,X
662,2015-04,2015-04-14,600398.SH,25,115.33128970000001,98.15030497,108.29464890000001,-14.89707153599967,-6.101241751742935,X
663,2015-04,2015-04-15,600398.SH,25,115.33128970000001,96.01005161,97.49871346,-16.752815424381755,-15.462045283969461,X
664,2015-04,2015-04-16,600398.SH,25,115.33128970000001,80.91414033,92.24137031,-29.841987772378143,-20.020516071624243,X
